time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640007263532,144,96,48,1.6276041666666667,6928
1640007263539,124,82,42,1.9054878048780488,10303
1640007263540,149,99,50,1.5782828282828283,10591
1640007263541,151,103,48,1.516990291262136,8489
1640007263542,160,109,51,1.43348623853211,8838
1640007263542,142,92,50,1.6983695652173914,6885
1640007263543,147,100,47,1.5625,9123
1640007263544,163,118,45,1.3241525423728815,254071
1640007263544,146,99,47,1.5782828282828283,229953
1640007263545,138,95,43,1.644736842105263,245730
1640007263546,129,83,46,1.8825301204819276,13878
1640007263547,138,93,45,1.6801075268817205,14626
1640007263547,139,91,48,1.7170329670329672,10540
1640007263548,151,104,47,1.5024038461538463,11075
1640007263549,148,101,47,1.5470297029702968,6754
1640007263549,135,90,45,1.7361111111111112,7840
1640007263550,145,95,50,1.644736842105263,9475
1640007263551,148,103,45,1.516990291262136,7470
1640007263552,155,109,46,1.43348623853211,4868
1640007263553,137,91,46,1.7170329670329672,8891
1640007263554,156,106,50,1.474056603773585,9983
1640007263555,165,118,47,1.3241525423728815,229445
1640007263555,137,90,47,1.7361111111111112,226488
1640007263556,131,83,48,1.8825301204819276,9933
1640007263557,148,99,49,1.5782828282828283,11822
1640007263557,140,92,48,1.6983695652173914,8587
1640007263558,269,220,49,0.7102272727272727,8059
1640007263559,263,214,49,0.7301401869158879,3529
1640007263559,199,154,45,1.0146103896103895,4789
1640007263560,241,196,45,0.7971938775510203,181443
1640007263560,140,94,46,1.6622340425531914,192430
1640007263561,164,115,49,1.358695652173913,255837
1640007263562,130,82,48,1.9054878048780488,11319
1640007263562,130,84,46,1.8601190476190474,9371
1640007263563,160,117,43,1.3354700854700854,560
1640007263563,162,118,44,1.3241525423728815,9485
1640007263564,152,108,44,1.4467592592592593,5512
1640007263565,184,137,47,1.1405109489051093,5282
1640007263565,235,192,43,0.8138020833333334,3465
1640007263566,164,117,47,1.3354700854700854,1381
1640007263568,177,132,45,1.183712121212121,186139
1640007263568,140,94,46,1.6622340425531914,235992
1640007263569,133,83,50,1.8825301204819276,7200
1640007263570,134,92,42,1.6983695652173914,14544
1640007263571,162,111,51,1.4076576576576576,10880
1640007263571,142,99,43,1.5782828282828283,8506
1640007263572,132,90,42,1.7361111111111112,9775
1640007263573,140,97,43,1.6108247422680413,9647
1640007263574,136,92,44,1.6983695652173914,9206
1640007263575,150,102,48,1.5318627450980393,9144
1640007263576,143,96,47,1.6276041666666667,530
1640007263577,143,94,49,1.6622340425531914,8983
1640007263578,132,86,46,1.8168604651162792,10489
1640007263580,161,111,50,1.4076576576576576,9636
1640007263580,160,114,46,1.3706140350877192,6505
1640007263581,151,102,49,1.5318627450980393,5699
1640007263582,151,106,45,1.474056603773585,6210
1640007263582,141,94,47,1.6622340425531914,7106
1640007263583,158,114,44,1.3706140350877192,450
1640007263583,135,93,42,1.6801075268817205,233623
1640007263584,146,100,46,1.5625,257409
1640007263584,130,83,47,1.8825301204819276,11531
1640007263585,150,101,49,1.5470297029702968,450
1640007263585,121,76,45,2.055921052631579,11961
1640007263586,142,93,49,1.6801075268817205,15735
1640007263586,133,90,43,1.7361111111111112,12733
1640007263587,127,79,48,1.9778481012658227,13485
1640007263587,133,87,46,1.795977011494253,13966
1640007263588,145,100,45,1.5625,13877
1640007263588,146,100,46,1.5625,9018
1640007263589,128,82,46,1.9054878048780488,8530
1640007263589,127,82,45,1.9054878048780488,11334
1640007263590,123,79,44,1.9778481012658227,10326
1640007263591,129,80,49,1.953125,11690
1640007263591,128,81,47,1.9290123456790123,12116
1640007263592,132,81,51,1.9290123456790123,10105
1640007263592,135,87,48,1.795977011494253,9587
1640007263593,121,75,46,2.0833333333333335,13457
1640007263593,133,92,41,1.6983695652173914,15496
1640007263594,149,100,49,1.5625,12554
1640007263594,145,96,49,1.6276041666666667,7674
1640007263595,159,111,48,1.4076576576576576,11228
1640007263595,165,117,48,1.3354700854700854,7185
1640007263596,132,87,45,1.795977011494253,6982
1640007263596,145,99,46,1.5782828282828283,9682
1640007263597,156,108,48,1.4467592592592593,7484
1640007263597,240,190,50,0.8223684210526315,7043
1640007263598,178,136,42,1.1488970588235294,1084
1640007263598,162,118,44,1.3241525423728815,2881
1640007263599,139,94,45,1.6622340425531914,7571
1640007263599,155,108,47,1.4467592592592593,4469
1640007263600,169,123,46,1.2703252032520325,251148
1640007263601,129,82,47,1.9054878048780488,9951
1640007263601,184,133,51,1.1748120300751879,11599
1640007263602,152,105,47,1.4880952380952381,1892
1640007263602,155,112,43,1.3950892857142856,6563
1640007263602,140,96,44,1.6276041666666667,5180
1640007263603,191,145,46,1.0775862068965518,229525
1640007263604,145,101,44,1.5470297029702968,240552
