time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640007632651,187,141,46,5.540780141843972,16822
1640007632653,222,177,45,4.413841807909605,10469
1640007632655,219,172,47,4.542151162790698,3335
1640007632656,182,139,43,5.620503597122302,14869
1640007632656,197,149,48,5.243288590604027,5247
1640007632657,196,152,44,5.139802631578948,10666
1640007632658,204,158,46,4.944620253164557,11263
1640007632658,213,168,45,4.650297619047619,13522
1640007632659,199,151,48,5.173841059602649,6574
1640007632659,181,138,43,5.661231884057971,13109
1640007632660,201,159,42,4.913522012578616,9873
1640007632660,193,148,45,5.278716216216217,18478
1640007632661,192,143,49,5.463286713286713,15925
1640007632661,197,150,47,5.208333333333334,9717
1640007632661,207,159,48,4.913522012578616,7786
1640007632662,201,156,45,5.00801282051282,8471
1640007632662,216,168,48,4.650297619047619,5691
1640007632663,214,166,48,4.706325301204819,4841
1640007632663,207,165,42,4.734848484848484,5066
1640007632664,206,159,47,4.913522012578616,2464
1640007632664,209,162,47,4.822530864197531,14336
1640007632665,199,151,48,5.173841059602649,7824
1640007632665,190,143,47,5.463286713286713,11434
1640007632666,191,145,46,5.387931034482759,12551
1640007632666,187,143,44,5.463286713286713,18237
1640007632667,208,166,42,4.706325301204819,11305
1640007632667,199,156,43,5.00801282051282,9198
1640007632668,202,155,47,5.040322580645161,3668
1640007632668,210,167,43,4.67814371257485,3545
1640007632669,212,163,49,4.792944785276074,5611
1640007632669,193,149,44,5.243288590604027,9492
1640007632670,226,184,42,4.2459239130434785,15142
1640007632670,183,139,44,5.620503597122302,10112
1640007632671,205,161,44,4.85248447204969,13490
1640007632671,188,145,43,5.387931034482759,9614
1640007632672,222,175,47,4.464285714285714,12187
1640007632672,203,161,42,4.85248447204969,8076
1640007632672,203,158,45,4.944620253164557,12506
1640007632673,191,150,41,5.208333333333334,12509
1640007632673,216,172,44,4.542151162790698,6978
1640007632674,219,173,46,4.515895953757226,5370
1640007632674,182,136,46,5.744485294117647,9724
1640007632675,204,150,54,5.208333333333334,10704
1640007632675,171,128,43,6.103515625,14112
1640007632676,177,132,45,5.9185606060606055,17498
1640007632676,186,144,42,5.425347222222222,14139
1640007632677,212,169,43,4.622781065088757,9192
1640007632677,196,152,44,5.139802631578948,3371
1640007632678,177,136,41,5.744485294117647,9540
1640007632678,366,319,47,2.4490595611285264,11367
1640007632679,305,263,42,2.970532319391635,3213
1640007632679,256,214,42,3.6507009345794392,8458
1640007632679,213,170,43,4.595588235294118,8039
1640007632680,202,158,44,4.944620253164557,7700
1640007632680,191,147,44,5.3146258503401365,6448
1640007632681,182,136,46,5.744485294117647,13744
1640007632681,182,142,40,5.501760563380282,12037
1640007632682,195,150,45,5.208333333333334,14092
1640007632682,183,140,43,5.580357142857142,17226
1640007632683,187,142,45,5.501760563380282,12896
1640007632683,181,137,44,5.702554744525547,9395
1640007632684,204,158,46,4.944620253164557,14505
1640007632684,191,146,45,5.351027397260275,10201
1640007632685,192,147,45,5.3146258503401365,8101
1640007632686,184,136,48,5.744485294117647,14401
1640007632686,178,132,46,5.9185606060606055,19537
1640007632687,200,152,48,5.139802631578948,20373
1640007632687,176,135,41,5.787037037037036,14395
1640007632688,195,153,42,5.106209150326798,12560
1640007632688,209,164,45,4.763719512195122,18260
1640007632688,220,174,46,4.489942528735632,9575
1640007632689,216,171,45,4.568713450292397,3669
1640007632689,208,162,46,4.822530864197531,3915
1640007632690,196,154,42,5.0730519480519485,11073
1640007632690,201,153,48,5.106209150326798,10083
1640007632691,205,164,41,4.763719512195122,5352
1640007632691,223,180,43,4.340277777777778,11581
1640007632692,255,204,51,3.8296568627450984,5714
1640007632692,204,156,48,5.00801282051282,10413
1640007632693,203,163,40,4.792944785276074,8731
1640007632693,204,162,42,4.822530864197531,3328
1640007632694,290,244,46,3.201844262295082,11572
1640007632695,205,159,46,4.913522012578616,7623
1640007632695,215,169,46,4.622781065088757,5207
1640007632696,196,154,42,5.0730519480519485,15762
1640007632696,196,149,47,5.243288590604027,7215
1640007632697,194,152,42,5.139802631578948,11891
1640007632697,224,176,48,4.438920454545455,5497
1640007632698,220,176,44,4.438920454545455,9435
1640007632698,219,176,43,4.438920454545455,9643
1640007632699,279,234,45,3.3386752136752134,5285
1640007632699,213,169,44,4.622781065088757,5734
1640007632700,205,160,45,4.8828125,4913
1640007632700,209,162,47,4.822530864197531,3576
1640007632701,185,139,46,5.620503597122302,7153
1640007632701,196,150,46,5.208333333333334,13647
1640007632701,224,182,42,4.292582417582418,17383
1640007632702,216,172,44,4.542151162790698,8251
1640007632702,206,163,43,4.792944785276074,4751
