time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640005903143,605,559,46,6.987924865831842,12285
1640005903148,397,347,50,11.257204610951009,11666
1640005903149,337,288,49,13.563368055555557,14285
1640005903151,399,351,48,11.128917378917379,19839
1640005903152,379,327,52,11.94571865443425,13623
1640005903152,353,302,51,12.934602649006623,20510
1640005903153,450,403,47,9.692928039702233,19015
1640005903154,482,431,51,9.06322505800464,16104
1640005903155,386,331,55,11.801359516616314,12830
1640005903156,384,335,49,11.66044776119403,12951
1640005903157,486,432,54,9.04224537037037,15176
1640005903157,429,379,50,10.306728232189974,5230
1640005903158,418,369,49,10.586043360433605,15829
1640005903159,422,372,50,10.500672043010752,3470
1640005903160,444,395,49,9.889240506329113,12157
1640005903161,390,335,55,11.66044776119403,13034
1640005903162,627,577,50,6.76993067590988,16696
1640005903162,588,539,49,7.247217068645639,14167
1640005903163,425,376,49,10.388962765957446,14476
1640005903164,359,306,53,12.765522875816993,20510
1640005903165,425,371,54,10.528975741239892,3414
1640005903166,471,423,48,9.234633569739954,7174
1640005903167,433,384,49,10.172526041666666,16282
1640005903167,348,301,47,12.977574750830565,11413
1640005903168,353,302,51,12.934602649006623,20215
1640005903169,393,342,51,11.421783625730994,17734
1640005903170,427,380,47,10.279605263157894,20210
1640005903171,411,358,53,10.911312849162012,7612
1640005903171,396,345,51,11.322463768115943,11381
1640005903172,376,324,52,12.056327160493828,20075
1640005903172,394,342,52,11.421783625730994,17285
1640005903173,442,390,52,10.01602564102564,20510
1640005903174,396,344,52,11.355377906976745,16841
1640005903174,396,346,50,11.289739884393065,13707
1640005903175,438,389,49,10.041773778920309,17811
1640005903175,412,362,50,10.790745856353592,14568
1640005903176,381,332,49,11.765813253012048,20510
1640005903177,462,411,51,9.504257907542579,17659
1640005903177,589,540,49,7.233796296296296,11716
1640005903178,496,445,51,8.77808988764045,11323
1640005903178,430,380,50,10.279605263157894,13639
1640005903179,436,389,47,10.041773778920309,15220
1640005903180,426,376,50,10.388962765957446,16410
1640005903180,399,346,53,11.289739884393065,13824
1640005903181,432,381,51,10.25262467191601,14250
1640005903181,533,481,52,8.121101871101871,18059
1640005903182,416,364,52,10.731456043956044,6068
1640005903182,438,388,50,10.067654639175258,16887
1640005903183,495,445,50,8.77808988764045,13345
1640005903184,484,433,51,9.02136258660508,16607
1640005903184,348,298,50,13.108221476510067,6914
1640005903185,408,358,50,10.911312849162012,20510
1640005903185,455,402,53,9.717039800995025,18747
1640005903186,485,432,53,9.04224537037037,15506
1640005903186,409,360,49,10.850694444444445,13639
1640005903187,427,374,53,10.44451871657754,14755
1640005903188,407,354,53,11.034604519774012,15826
1640005903188,413,364,49,10.731456043956044,16555
1640005903189,415,368,47,10.614809782608695,20510
1640005903189,441,390,51,10.01602564102564,12889
1640005903190,482,433,49,9.02136258660508,11501
1640005903190,392,343,49,11.388483965014576,10064
1640005903191,411,358,53,10.911312849162012,15459
1640005903191,436,386,50,10.119818652849741,11210
1640005903192,417,364,53,10.731456043956044,13209
1640005903192,438,382,56,10.225785340314136,11634
1640005903193,410,358,52,10.911312849162012,17139
1640005903193,384,327,57,11.94571865443425,15095
1640005903194,430,379,51,10.306728232189974,15368
1640005903194,526,475,51,8.223684210526317,14309
1640005903195,417,367,50,10.643732970027248,17573
1640005903195,376,329,47,11.873100303951368,16155
1640005903196,381,331,50,11.801359516616314,19704
1640005903196,344,295,49,13.241525423728815,17742
1640005903197,374,323,51,12.093653250773993,20510
1640005903197,396,345,51,11.322463768115943,14892
1640005903198,385,332,53,11.765813253012048,16895
1640005903198,375,321,54,12.169003115264797,16905
1640005903199,385,337,48,11.591246290801186,20510
1640005903199,374,323,51,12.093653250773993,20510
1640005903200,352,303,49,12.891914191419142,20510
1640005903200,359,311,48,12.560289389067524,16763
1640005903201,380,328,52,11.909298780487804,19001
1640005903201,387,336,51,11.625744047619047,14858
1640005903202,397,346,51,11.289739884393065,17326
1640005903202,373,321,52,12.169003115264797,16906
1640005903203,380,326,54,11.982361963190183,17509
1640005903203,454,400,54,9.765625,18053
1640005903204,384,337,47,11.591246290801186,14616
1640005903204,405,358,47,10.911312849162012,15252
1640005903205,443,391,52,9.990409207161125,15012
1640005903205,445,395,50,9.889240506329113,12436
1640005903206,396,344,52,11.355377906976745,15231
1640005903206,422,367,55,10.643732970027248,16055
1640005903207,410,361,49,10.820637119113574,13243
1640005903207,498,451,47,8.66130820399113,15622
1640005903208,436,385,51,10.146103896103895,13402
1640005903208,389,334,55,11.695359281437126,14462
1640005903209,414,360,54,10.850694444444445,20415
