time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640006655857,564,520,44,7.512019230769231,3900
1640006655861,514,473,41,8.258456659619451,4921
1640006655862,677,636,41,6.14190251572327,14219
1640006655863,431,386,45,10.119818652849741,11224
1640006655864,443,401,42,9.741271820448878,12547
1640006655865,469,426,43,9.169600938967136,12564
1640006655866,435,396,39,9.864267676767676,16288
1640006655867,381,339,42,11.522861356932152,13746
1640006655868,420,379,41,10.306728232189974,12352
1640006655869,413,369,44,10.586043360433605,16762
1640006655871,376,334,42,11.695359281437126,12589
1640006655871,346,304,42,12.849506578947368,16029
1640006655872,337,295,42,13.241525423728815,19393
1640006655873,394,352,42,11.097301136363637,20510
1640006655874,421,378,43,10.333994708994709,8456
1640006655875,401,357,44,10.941876750700281,14703
1640006655875,386,341,45,11.455278592375366,15136
1640006655876,441,399,42,9.790100250626566,17327
1640006655877,411,368,43,10.614809782608695,11971
1640006655878,459,416,43,9.390024038461538,17874
1640006655879,380,340,40,11.488970588235293,9911
1640006655879,432,388,44,10.067654639175258,16202
1640006655880,505,462,43,8.45508658008658,13598
1640006655881,416,370,46,10.557432432432433,16566
1640006655882,407,370,37,10.557432432432433,18016
1640006655883,400,359,41,10.880919220055711,14245
1640006655883,394,350,44,11.160714285714286,15900
1640006655884,456,414,42,9.435386473429952,14388
1640006655885,387,342,45,11.421783625730994,16794
1640006655886,431,388,43,10.067654639175258,15237
1640006655887,388,345,43,11.322463768115943,12824
1640006655887,397,353,44,11.06586402266289,17527
1640006655888,391,350,41,11.160714285714286,14699
1640006655889,1003,964,39,4.0521265560165975,12205
1640006655890,664,621,43,6.290257648953301,8613
1640006655891,389,345,44,11.322463768115943,17277
1640006655891,377,336,41,11.625744047619047,17939
1640006655892,417,366,51,10.672814207650273,20510
1640006655893,411,373,38,10.472520107238607,20279
1640006655894,431,389,42,10.041773778920309,12328
1640006655894,359,317,42,12.322555205047319,14480
1640006655895,407,361,46,10.820637119113574,17160
1640006655896,400,359,41,10.880919220055711,12998
1640006655896,298,256,42,15.2587890625,15311
1640006655897,331,289,42,13.51643598615917,20213
1640006655898,495,452,43,8.642146017699115,20510
1640006655899,336,294,42,13.28656462585034,20510
1640006655899,479,437,42,8.938787185354691,20510
1640006655900,432,393,39,9.939567430025445,16305
1640006655901,391,352,39,11.097301136363637,13278
1640006655902,378,340,38,11.488970588235293,16998
1640006655902,475,429,46,9.105477855477856,16924
1640006655903,447,402,45,9.717039800995025,8849
1640006655904,397,358,39,10.911312849162012,16407
1640006655905,370,331,39,11.801359516616314,15265
1640006655905,445,403,42,9.692928039702233,13818
1640006655906,366,325,41,12.019230769230768,13223
1640006655907,378,337,41,11.591246290801186,20256
1640006655908,477,439,38,8.898063781321184,15101
1640006655909,547,508,39,7.689468503937007,12584
1640006655909,605,561,44,6.963012477718359,3407
1640006655910,476,430,46,9.084302325581396,10234
1640006655911,496,455,41,8.585164835164836,10977
1640006655912,464,425,39,9.191176470588236,13615
1640006655912,501,459,42,8.510348583877995,17962
1640006655913,382,338,44,11.556952662721892,11834
1640006655914,393,352,41,11.097301136363637,20510
1640006655915,398,360,38,10.850694444444445,15900
1640006655916,346,306,40,12.765522875816993,17320
1640006655916,365,324,41,12.056327160493828,15089
1640006655917,349,306,43,12.765522875816993,17034
1640006655918,349,308,41,12.68262987012987,18967
1640006655919,365,317,48,12.322555205047319,14915
1640006655919,307,266,41,14.685150375939848,16599
1640006655920,337,294,43,13.28656462585034,20510
1640006655921,338,297,41,13.152356902356903,20510
1640006655921,503,461,42,8.473427331887201,14659
1640006655922,404,363,41,10.761019283746556,6376
1640006655923,544,502,42,7.7813745019920315,14241
1640006655924,478,435,43,8.979885057471265,11904
1640006655924,386,346,40,11.289739884393065,7378
1640006655925,326,282,44,13.851950354609931,18794
1640006655926,472,429,43,9.105477855477856,20510
1640006655926,357,311,46,12.560289389067524,17591
1640006655927,343,304,39,12.849506578947368,19487
1640006655928,504,458,46,8.528930131004367,16185
1640006655929,472,426,46,9.169600938967136,14104
1640006655929,344,306,38,12.765522875816993,11718
1640006655930,459,417,42,9.367505995203837,18227
1640006655931,496,455,41,8.585164835164836,9445
1640006655931,542,497,45,7.859657947686117,15423
1640006655932,503,461,42,8.473427331887201,11364
1640006655933,503,463,40,8.43682505399568,14683
1640006655933,521,480,41,8.138020833333334,9396
1640006655934,646,604,42,6.467301324503311,12122
1640006655935,459,418,41,9.345095693779905,14456
1640006655936,512,473,39,8.258456659619451,13925
1640006655936,535,491,44,7.955702647657842,8679
1640006655937,474,434,40,9.00057603686636,16547
