time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640008036497,452,411,41,9.504257907542579,12699
1640008036501,734,686,48,5.694241982507288,11112
1640008036502,688,642,46,6.084501557632398,6546
1640008036503,378,331,47,11.801359516616314,13452
1640008036504,504,459,45,8.510348583877995,20140
1640008036505,365,320,45,12.20703125,12137
1640008036506,442,400,42,9.765625,20510
1640008036507,440,395,45,9.889240506329113,15844
1640008036508,425,380,45,10.279605263157894,15821
1640008036509,413,372,41,10.500672043010752,14049
1640008036510,532,482,50,8.104253112033195,16291
1640008036511,476,432,44,9.04224537037037,19283
1640008036511,427,385,42,10.146103896103895,16994
1640008036512,358,319,39,12.245297805642632,13738
1640008036513,374,325,49,12.019230769230768,20510
1640008036513,396,348,48,11.22485632183908,20510
1640008036514,471,426,45,9.169600938967136,15843
1640008036515,422,378,44,10.333994708994709,11681
1640008036515,379,338,41,11.556952662721892,13412
1640008036516,466,421,45,9.27850356294537,13394
1640008036517,425,387,38,10.093669250645995,15321
1640008036517,430,383,47,10.199086161879896,20510
1640008036518,663,616,47,6.341314935064935,12032
1640008036519,455,413,42,9.458232445520581,14930
1640008036520,430,382,48,10.225785340314136,14631
1640008036521,485,440,45,8.877840909090908,10415
1640008036521,405,357,48,10.941876750700281,12134
1640008036522,474,434,40,9.00057603686636,20144
1640008036523,539,495,44,7.891414141414142,2046
1640008036523,381,334,47,11.695359281437126,18809
1640008036524,548,503,45,7.7659045725646125,13222
1640008036525,561,516,45,7.570251937984496,9095
1640008036525,419,374,45,10.44451871657754,15490
1640008036526,392,347,45,11.257204610951009,20510
1640008036527,535,491,44,7.955702647657842,6392
1640008036527,497,451,46,8.66130820399113,17645
1640008036528,417,372,45,10.500672043010752,9457
1640008036529,456,409,47,9.55073349633252,9649
1640008036529,389,346,43,11.289739884393065,10872
1640008036530,418,376,42,10.388962765957446,20510
1640008036531,370,329,41,11.873100303951368,15523
1640008036531,426,383,43,10.199086161879896,18819
1640008036532,410,362,48,10.790745856353592,16236
1640008036532,395,349,46,11.192693409742121,19649
1640008036533,443,403,40,9.692928039702233,9077
1640008036533,479,439,40,8.898063781321184,14306
1640008036534,479,440,39,8.877840909090908,14275
1640008036534,461,418,43,9.345095693779905,20510
1640008036535,447,404,43,9.668935643564355,19150
1640008036535,457,411,46,9.504257907542579,12789
1640008036536,443,399,44,9.790100250626566,9441
1640008036536,554,510,44,7.659313725490196,7853
1640008036537,550,509,41,7.674361493123772,10859
1640008036537,529,488,41,8.004610655737705,13287
1640008036538,456,413,43,9.458232445520581,15258
1640008036538,436,390,46,10.01602564102564,13090
1640008036539,489,444,45,8.79786036036036,16858
1640008036539,455,411,44,9.504257907542579,17860
1640008036540,453,408,45,9.574142156862745,16559
1640008036540,433,392,41,9.964923469387754,13752
1640008036541,404,364,40,10.731456043956044,17811
1640008036541,380,336,44,11.625744047619047,20510
1640008036542,497,458,39,8.528930131004367,17867
1640008036542,437,393,44,9.939567430025445,19571
1640008036543,532,490,42,7.971938775510204,12510
1640008036544,499,451,48,8.66130820399113,12104
1640008036544,504,461,43,8.473427331887201,14105
1640008036545,486,448,38,8.719308035714285,15189
1640008036545,400,358,42,10.911312849162012,19175
1640008036546,397,356,41,10.972612359550562,20510
1640008036546,436,389,47,10.041773778920309,12786
1640008036547,478,434,44,9.00057603686636,13562
1640008036547,520,472,48,8.275953389830509,16939
1640008036548,469,427,42,9.148126463700235,15770
1640008036548,485,442,43,8.837669683257918,12468
1640008036549,466,423,43,9.234633569739954,13029
1640008036549,423,382,41,10.225785340314136,18653
1640008036550,405,362,43,10.790745856353592,13068
1640008036550,542,501,41,7.79690618762475,13365
1640008036551,540,495,45,7.891414141414142,12101
1640008036551,496,452,44,8.642146017699115,17089
1640008036552,404,358,46,10.911312849162012,20510
1640008036552,492,445,47,8.77808988764045,10083
1640008036553,426,383,43,10.199086161879896,18451
1640008036553,432,389,43,10.041773778920309,15316
1640008036554,490,444,46,8.79786036036036,20149
1640008036554,499,457,42,8.547592997811815,18150
1640008036555,485,441,44,8.857709750566894,9912
1640008036555,531,480,51,8.138020833333334,5600
1640008036556,540,498,42,7.843875502008032,11752
1640008036556,642,597,45,6.543132328308208,11466
1640008036557,414,368,46,10.614809782608695,14297
1640008036557,495,449,46,8.699888641425389,13878
1640008036558,547,505,42,7.735148514851485,7558
1640008036559,486,444,42,8.79786036036036,7002
1640008036559,481,439,42,8.898063781321184,14964
1640008036560,434,390,44,10.01602564102564,12255
1640008036560,485,442,43,8.837669683257918,15864
1640008036561,459,410,49,9.527439024390244,17494
