time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640006230061,130,89,41,1.75561797752809,14228
1640006230063,123,80,43,1.953125,10838
1640006230064,127,82,45,1.9054878048780488,11053
1640006230065,294,252,42,0.6200396825396826,12312
1640006230066,123,84,39,1.8601190476190474,4803
1640006230067,123,82,41,1.9054878048780488,7792
1640006230068,126,84,42,1.8601190476190474,9857
1640006230069,140,99,41,1.5782828282828283,8514
1640006230070,125,83,42,1.8825301204819276,5578
1640006230070,174,130,44,1.2019230769230769,8741
1640006230071,131,88,43,1.7755681818181819,5496
1640006230072,140,96,44,1.6276041666666667,6973
1640006230073,134,90,44,1.7361111111111112,6224
1640006230074,228,189,39,0.8267195767195767,9941
1640006230074,132,90,42,1.7361111111111112,931
1640006230075,137,94,43,1.6622340425531914,8743
1640006230075,123,81,42,1.9290123456790123,6904
1640006230076,121,83,38,1.8825301204819276,8737
1640006230077,119,76,43,2.055921052631579,10629
1640006230077,126,84,42,1.8601190476190474,11338
1640006230078,140,93,47,1.6801075268817205,10469
1640006230078,137,93,44,1.6801075268817205,13747
1640006230079,126,87,39,1.795977011494253,8396
1640006230079,128,84,44,1.8601190476190474,3923
1640006230080,133,89,44,1.75561797752809,8275
1640006230081,127,88,39,1.7755681818181819,8879
1640006230082,141,103,38,1.516990291262136,10575
1640006230082,125,80,45,1.953125,11460
1640006230083,121,79,42,1.9778481012658227,11250
1640006230084,116,76,40,2.055921052631579,13087
1640006230084,156,113,43,1.3827433628318584,14217
1640006230085,183,131,52,1.1927480916030533,7761
1640006230086,135,90,45,1.7361111111111112,2971
1640006230086,134,89,45,1.75561797752809,8774
1640006230087,133,91,42,1.7170329670329672,8759
1640006230087,122,78,44,2.003205128205128,11026
1640006230088,127,88,39,1.7755681818181819,11235
1640006230089,130,88,42,1.7755681818181819,10680
1640006230089,147,105,42,1.4880952380952381,11495
1640006230090,132,90,42,1.7361111111111112,7259
1640006230090,137,93,44,1.6801075268817205,5966
1640006230091,150,108,42,1.4467592592592593,6123
1640006230092,129,88,41,1.7755681818181819,8065
1640006230093,151,112,39,1.3950892857142856,9196
1640006230093,129,83,46,1.8825301204819276,8896
1640006230094,147,107,40,1.4602803738317758,9270
1640006230095,117,79,38,1.9778481012658227,8917
1640006230095,150,110,40,1.4204545454545454,9645
1640006230096,131,88,43,1.7755681818181819,7631
1640006230097,127,85,42,1.838235294117647,7062
1640006230097,130,85,45,1.838235294117647,9110
1640006230098,159,119,40,1.3130252100840336,7707
1640006230099,130,86,44,1.8168604651162792,2283
1640006230099,147,104,43,1.5024038461538463,7295
1640006230100,154,107,47,1.4602803738317758,7789
1640006230100,151,110,41,1.4204545454545454,5066
1640006230101,142,91,51,1.7170329670329672,5626
1640006230101,148,105,43,1.4880952380952381,6164
1640006230102,128,85,43,1.838235294117647,6256
1640006230102,141,100,41,1.5625,7176
1640006230103,128,85,43,1.838235294117647,5237
1640006230103,128,87,41,1.795977011494253,8448
1640006230104,147,102,45,1.5318627450980393,9466
1640006230104,152,105,47,1.4880952380952381,7413
1640006230105,139,97,42,1.6108247422680413,1697
1640006230105,150,109,41,1.43348623853211,7728
1640006230106,144,104,40,1.5024038461538463,5062
1640006230106,138,97,41,1.6108247422680413,6170
1640006230107,140,95,45,1.644736842105263,7042
1640006230108,147,104,43,1.5024038461538463,6891
1640006230108,153,114,39,1.3706140350877192,5144
1640006230109,208,162,46,0.9645061728395061,4296
1640006230109,164,121,43,1.2913223140495869,3362
1640006230110,147,105,42,1.4880952380952381,1829
1640006230111,152,112,40,1.3950892857142856,6511
1640006230111,142,101,41,1.5470297029702968,3646
1640006230112,150,107,43,1.4602803738317758,5967
1640006230112,127,88,39,1.7755681818181819,4970
1640006230113,197,157,40,0.9952229299363057,5041
1640006230113,137,97,40,1.6108247422680413,9223
1640006230114,129,88,41,1.7755681818181819,9823
1640006230114,145,102,43,1.5318627450980393,8716
1640006230115,139,97,42,1.6108247422680413,5723
1640006230115,160,119,41,1.3130252100840336,5431
1640006230116,169,123,46,1.2703252032520325,4760
1640006230116,149,105,44,1.4880952380952381,4106
1640006230117,141,103,38,1.516990291262136,2932
1640006230117,136,91,45,1.7170329670329672,8386
1640006230118,134,93,41,1.6801075268817205,7681
1640006230118,154,108,46,1.4467592592592593,8141
1640006230119,136,97,39,1.6108247422680413,6287
1640006230119,130,87,43,1.795977011494253,4714
1640006230120,146,105,41,1.4880952380952381,6123
1640006230120,168,126,42,1.2400793650793651,6929
1640006230121,162,115,47,1.358695652173913,477
1640006230122,147,104,43,1.5024038461538463,4907
1640006230122,150,105,45,1.4880952380952381,6964
1640006230123,126,87,39,1.795977011494253,4459
1640006230123,116,78,38,2.003205128205128,8559
