time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640004218486,130,70,60,1.1160714285714284,1650
1640004218490,137,74,63,1.0557432432432432,1650
1640004218492,137,78,59,1.001602564102564,1650
1640004218494,143,79,64,0.9889240506329113,1650
1640004218495,135,74,61,1.0557432432432432,1650
1640004218497,150,87,63,0.8979885057471265,1650
1640004218498,134,68,66,1.1488970588235294,1650
1640004218499,139,80,59,0.9765625,1650
1640004218501,133,73,60,1.0702054794520548,1650
1640004218502,154,90,64,0.8680555555555556,1650
1640004218504,132,73,59,1.0702054794520548,1650
1640004218505,156,92,64,0.8491847826086957,1650
1640004218507,142,78,64,1.001602564102564,1650
1640004218508,147,90,57,0.8680555555555556,1650
1640004218510,171,112,59,0.6975446428571428,1650
1640004218511,137,75,62,1.0416666666666667,1650
1640004218512,146,85,61,0.9191176470588235,1650
1640004218513,131,72,59,1.0850694444444444,1650
1640004218514,204,137,67,0.5702554744525546,1650
1640004218515,142,84,58,0.9300595238095237,1650
1640004218516,145,85,60,0.9191176470588235,1650
1640004218517,135,75,60,1.0416666666666667,1650
1640004218518,137,71,66,1.1003521126760565,1650
1640004218519,133,75,58,1.0416666666666667,1650
1640004218520,138,80,58,0.9765625,1650
1640004218522,140,77,63,1.0146103896103895,1650
1640004218523,133,74,59,1.0557432432432432,1650
1640004218524,136,77,59,1.0146103896103895,1650
1640004218525,137,74,63,1.0557432432432432,1650
1640004218526,143,81,62,0.9645061728395061,1650
1640004218527,148,84,64,0.9300595238095237,1650
1640004218528,131,72,59,1.0850694444444444,1650
1640004218529,146,82,64,0.9527439024390244,1650
1640004218530,140,81,59,0.9645061728395061,1650
1640004218531,144,85,59,0.9191176470588235,1650
1640004218532,134,71,63,1.1003521126760565,1650
1640004218532,137,77,60,1.0146103896103895,1650
1640004218533,141,77,64,1.0146103896103895,1650
1640004218534,131,72,59,1.0850694444444444,1650
1640004218535,134,75,59,1.0416666666666667,1650
1640004218536,142,83,59,0.9412650602409638,1650
1640004218536,137,74,63,1.0557432432432432,1650
1640004218537,153,95,58,0.8223684210526315,1650
1640004218538,137,75,62,1.0416666666666667,1650
1640004218540,143,80,63,0.9765625,1650
1640004218541,142,72,70,1.0850694444444444,1650
1640004218542,132,71,61,1.1003521126760565,1650
1640004218543,138,75,63,1.0416666666666667,1650
1640004218543,151,88,63,0.8877840909090909,1650
1640004218544,136,73,63,1.0702054794520548,1650
1640004218545,134,72,62,1.0850694444444444,1650
1640004218546,146,85,61,0.9191176470588235,1650
1640004218547,133,71,62,1.1003521126760565,1650
1640004218548,138,74,64,1.0557432432432432,1650
1640004218549,137,77,60,1.0146103896103895,1650
1640004218551,138,76,62,1.0279605263157896,1650
1640004218551,141,78,63,1.001602564102564,1650
1640004218552,145,86,59,0.9084302325581396,1650
1640004218553,146,89,57,0.877808988764045,1650
1640004218554,179,121,58,0.6456611570247934,1650
1640004218555,133,74,59,1.0557432432432432,1650
1640004218555,138,80,58,0.9765625,1650
1640004218556,139,76,63,1.0279605263157896,1650
1640004218557,172,113,59,0.6913716814159292,1650
1640004218558,152,90,62,0.8680555555555556,1650
1640004218558,143,79,64,0.9889240506329113,1650
1640004218559,138,74,64,1.0557432432432432,1650
1640004218560,135,75,60,1.0416666666666667,1650
1640004218560,137,79,58,0.9889240506329113,1650
1640004218561,149,86,63,0.9084302325581396,1650
1640004218562,144,81,63,0.9645061728395061,1650
1640004218562,136,73,63,1.0702054794520548,1650
1640004218563,139,72,67,1.0850694444444444,1650
1640004218564,149,90,59,0.8680555555555556,1650
1640004218565,136,72,64,1.0850694444444444,1650
1640004218565,135,75,60,1.0416666666666667,1650
1640004218566,141,79,62,0.9889240506329113,1650
1640004218567,141,79,62,0.9889240506329113,1650
1640004218567,133,71,62,1.1003521126760565,1650
1640004218568,161,91,70,0.8585164835164836,1650
1640004218569,135,70,65,1.1160714285714284,1650
1640004218570,146,86,60,0.9084302325581396,1650
1640004218571,136,78,58,1.001602564102564,1650
1640004218571,149,85,64,0.9191176470588235,1650
1640004218572,136,73,63,1.0702054794520548,1650
1640004218573,156,98,58,0.7971938775510203,1650
1640004218573,136,77,59,1.0146103896103895,1650
1640004218574,142,82,60,0.9527439024390244,1650
1640004218575,141,78,63,1.001602564102564,1650
1640004218576,234,172,62,0.4542151162790698,1650
1640004218576,143,79,64,0.9889240506329113,1650
1640004218577,138,80,58,0.9765625,1650
1640004218578,136,77,59,1.0146103896103895,1650
1640004218578,135,79,56,0.9889240506329113,1650
1640004218579,155,92,63,0.8491847826086957,1650
1640004218580,169,109,60,0.716743119266055,1650
1640004218581,127,72,55,1.0850694444444444,1650
1640004218581,125,69,56,1.132246376811594,1650
1640004218582,160,102,58,0.7659313725490197,1650
