time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640008449356,681,638,43,12.245297805642632,16712
1640008449361,642,600,42,13.020833333333334,12091
1640008449362,717,675,42,11.574074074074073,20510
1640008449362,768,722,46,10.820637119113574,18849
1640008449363,717,675,42,11.574074074074073,18448
1640008449365,770,725,45,10.775862068965518,18964
1640008449366,758,717,41,10.896094839609484,18897
1640008449366,766,721,45,10.835644937586686,16596
1640008449367,715,671,44,11.643070044709388,18558
1640008449368,667,623,44,12.540128410914928,19574
1640008449369,736,695,41,11.241007194244606,14088
1640008449369,766,720,46,10.850694444444445,19109
1640008449370,902,859,43,9.09487776484284,15239
1640008449371,619,580,39,13.469827586206897,16934
1640008449372,662,621,41,12.580515297906603,16737
1640008449372,716,671,45,11.643070044709388,17652
1640008449373,717,678,39,11.522861356932152,17442
1640008449374,816,769,47,10.1592977893368,20510
1640008449374,735,690,45,11.322463768115943,11515
1640008449375,726,688,38,11.355377906976745,20510
1640008449376,731,686,45,11.388483965014576,19107
1640008449376,787,745,42,10.486577181208053,15854
1640008449377,615,573,42,13.634380453752183,16479
1640008449378,740,697,43,11.208751793400287,20510
1640008449379,831,785,46,9.952229299363056,5567
1640008449379,736,695,41,11.241007194244606,17619
1640008449380,1027,985,42,7.931472081218274,16057
1640008449381,815,772,43,10.119818652849741,20510
1640008449381,845,806,39,9.692928039702233,17957
1640008449382,759,717,42,10.896094839609484,10062
1640008449382,866,822,44,9.504257907542579,10174
1640008449383,754,713,41,10.957223001402525,6565
1640008449384,683,640,43,12.20703125,14328
1640008449385,870,822,48,9.504257907542579,16860
1640008449385,847,806,41,9.692928039702233,14733
1640008449386,730,686,44,11.388483965014576,18259
1640008449387,725,682,43,11.455278592375366,11807
1640008449387,706,657,49,11.891171993911719,16745
1640008449388,761,721,40,10.835644937586686,18080
1640008449389,766,727,39,10.746217331499313,9836
1640008449389,683,636,47,12.28380503144654,20510
1640008449390,825,784,41,9.964923469387754,20093
1640008449390,799,756,43,10.333994708994709,18659
1640008449391,735,690,45,11.322463768115943,19666
1640008449392,894,852,42,9.169600938967136,17261
1640008449392,815,772,43,10.119818652849741,16242
1640008449393,690,645,45,12.112403100775193,20510
1640008449393,809,768,41,10.172526041666666,15649
1640008449394,734,697,37,11.208751793400287,14072
1640008449394,649,604,45,12.934602649006623,16692
1640008449395,606,564,42,13.851950354609931,20510
1640008449395,807,769,38,10.1592977893368,19354
1640008449396,1063,1020,43,7.659313725490196,14952
1640008449397,753,708,45,11.034604519774012,4897
1640008449397,791,747,44,10.458500669344042,17941
1640008449398,778,739,39,10.57171853856563,20510
1640008449398,744,702,42,11.128917378917379,18368
1640008449399,885,839,46,9.311680572109655,20510
1640008449399,962,920,42,8.491847826086957,1858
1640008449400,928,885,43,8.82768361581921,13546
1640008449401,966,926,40,8.43682505399568,13300
1640008449401,1005,958,47,8.155010438413361,10278
1640008449402,1280,1239,41,6.30548829701372,10601
1640008449402,1000,957,43,8.163531870428422,9925
1640008449403,1100,1057,43,7.39120151371807,10617
1640008449403,938,899,39,8.690211345939932,11937
1640008449404,909,863,46,9.052723059096175,12358
1640008449404,939,900,39,8.680555555555555,10814
1640008449405,1097,1056,41,7.398200757575757,13110
1640008449405,1010,966,44,8.087474120082817,9143
1640008449406,955,914,41,8.547592997811815,8755
1640008449406,772,726,46,10.761019283746556,19239
1640008449407,916,872,44,8.959288990825689,14364
1640008449408,847,800,47,9.765625,17658
1640008449408,881,837,44,9.333930704898448,15024
1640008449409,867,827,40,9.446795646916566,14194
1640008449409,859,817,42,9.562423500611995,18380
1640008449410,750,704,46,11.097301136363637,16594
1640008449410,749,708,41,11.034604519774012,16987
1640008449411,931,887,44,8.807779030439685,14472
1640008449411,871,825,46,9.46969696969697,10036
1640008449412,901,860,41,9.084302325581396,11920
1640008449412,833,792,41,9.864267676767676,6692
1640008449413,1041,1002,39,7.79690618762475,13951
1640008449413,866,825,41,9.46969696969697,12124
1640008449414,716,671,45,11.643070044709388,13890
1640008449414,824,784,40,9.964923469387754,17336
1640008449415,895,851,44,9.180376028202115,6278
1640008449415,2022,1981,41,3.943715295305401,12503
1640008449416,851,807,44,9.68091697645601,11032
1640008449416,881,837,44,9.333930704898448,20510
1640008449417,812,771,41,10.132944228274967,12895
1640008449417,828,786,42,9.939567430025445,11939
1640008449418,692,652,40,11.982361963190183,11414
1640008449418,853,810,43,9.645061728395062,14189
1640008449419,704,663,41,11.783559577677224,14912
1640008449419,689,646,43,12.093653250773993,18069
1640008449420,779,739,40,10.57171853856563,20510
1640008449420,680,637,43,12.264521193092621,20510
