time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640007445536,174,126,48,3.1001984126984126,12382
1640007445541,185,138,47,2.8306159420289854,8074
1640007445543,194,146,48,2.6755136986301373,7965
1640007445544,159,115,44,3.3967391304347823,6428
1640007445545,164,118,46,3.3103813559322037,12904
1640007445546,165,119,46,3.2825630252100844,3691
1640007445547,175,130,45,3.004807692307692,7092
1640007445548,178,133,45,2.9370300751879697,5274
1640007445550,165,119,46,3.2825630252100844,8040
1640007445551,176,131,45,2.9818702290076335,7300
1640007445552,174,131,43,2.9818702290076335,8558
1640007445552,160,113,47,3.456858407079646,2965
1640007445553,148,108,40,3.6168981481481484,11848
1640007445554,163,119,44,3.2825630252100844,13534
1640007445555,166,122,44,3.201844262295082,12362
1640007445556,180,133,47,2.9370300751879697,11775
1640007445557,223,181,42,2.1581491712707184,2667
1640007445558,169,123,46,3.1758130081300813,4854
1640007445559,189,144,45,2.712673611111111,7496
1640007445560,159,114,45,3.426535087719298,2667
1640007445561,168,123,45,3.1758130081300813,8827
1640007445562,148,103,45,3.79247572815534,13186
1640007445563,159,114,45,3.426535087719298,9517
1640007445564,183,133,50,2.9370300751879697,9680
1640007445565,162,113,49,3.456858407079646,11057
1640007445565,163,119,44,3.2825630252100844,11665
1640007445566,156,110,46,3.5511363636363638,10039
1640007445567,167,123,44,3.1758130081300813,10653
1640007445568,160,114,46,3.426535087719298,8424
1640007445569,157,107,50,3.6507009345794392,6474
1640007445570,151,105,46,3.7202380952380953,11386
1640007445571,189,144,45,2.712673611111111,16468
1640007445572,172,122,50,3.201844262295082,8154
1640007445572,184,142,42,2.750880281690141,11677
1640007445573,195,151,44,2.5869205298013247,5485
1640007445574,159,113,46,3.456858407079646,5866
1640007445575,148,105,43,3.7202380952380953,10162
1640007445576,163,119,44,3.2825630252100844,9300
1640007445577,142,98,44,3.9859693877551017,10624
1640007445578,145,98,47,3.9859693877551017,17922
1640007445578,144,100,44,3.90625,13951
1640007445579,164,122,42,3.201844262295082,15831
1640007445580,193,150,43,2.604166666666667,11674
1640007445581,175,132,43,2.9592803030303028,9580
1640007445581,202,152,50,2.569901315789474,9436
1640007445582,162,112,50,3.4877232142857144,9463
1640007445583,166,125,41,3.125,244212
1640007445584,141,99,42,3.9457070707070705,12343
1640007445584,155,108,47,3.6168981481481484,11097
1640007445585,166,124,42,3.150201612903226,10509
1640007445586,189,143,46,2.7316433566433567,12625
1640007445586,161,119,42,3.2825630252100844,4013
1640007445587,155,113,42,3.456858407079646,11766
1640007445588,184,139,45,2.810251798561151,14027
1640007445589,159,110,49,3.5511363636363638,10389
1640007445589,174,129,45,3.0281007751937983,13152
1640007445590,165,121,44,3.228305785123967,8631
1640007445591,165,117,48,3.3386752136752134,10223
1640007445591,158,111,47,3.519144144144144,13861
1640007445592,156,107,49,3.6507009345794392,11945
1640007445592,150,103,47,3.79247572815534,14309
1640007445593,153,107,46,3.6507009345794392,10113
1640007445593,142,98,44,3.9859693877551017,12603
1640007445594,158,114,44,3.426535087719298,14516
1640007445595,154,107,47,3.6507009345794392,13131
1640007445595,146,101,45,3.8675742574257423,15302
1640007445596,154,108,46,3.6168981481481484,10797
1640007445596,154,107,47,3.6507009345794392,13742
1640007445597,166,117,49,3.3386752136752134,10361
1640007445598,150,105,45,3.7202380952380953,15456
1640007445598,151,103,48,3.79247572815534,13854
1640007445599,140,97,43,4.0270618556701026,15670
1640007445599,153,104,49,3.7560096153846154,8429
1640007445600,146,103,43,3.79247572815534,13406
1640007445600,143,101,42,3.8675742574257423,12088
1640007445601,141,95,46,4.1118421052631575,14292
1640007445601,141,96,45,4.069010416666667,13495
1640007445602,158,114,44,3.426535087719298,18046
1640007445603,161,115,46,3.3967391304347823,18137
1640007445603,164,120,44,3.2552083333333335,9113
1640007445604,159,115,44,3.3967391304347823,3275
1640007445604,150,105,45,3.7202380952380953,13999
1640007445605,169,125,44,3.125,11731
1640007445605,167,118,49,3.3103813559322037,2863
1640007445606,166,125,41,3.125,7560
1640007445606,152,105,47,3.7202380952380953,10143
1640007445607,156,107,49,3.6507009345794392,14135
1640007445607,153,108,45,3.6168981481481484,9099
1640007445608,175,132,43,2.9592803030303028,11987
1640007445608,169,121,48,3.228305785123967,7179
1640007445609,156,108,48,3.6168981481481484,8035
1640007445610,150,106,44,3.6851415094339623,12866
1640007445610,149,102,47,3.8296568627450984,12286
1640007445611,148,105,43,3.7202380952380953,12455
1640007445612,146,102,44,3.8296568627450984,9693
1640007445612,151,104,47,3.7560096153846154,11259
1640007445613,144,102,42,3.8296568627450984,11673
1640007445613,146,99,47,3.9457070707070705,13682
1640007445614,155,106,49,3.6851415094339623,11978
