time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640001914647,116,72,44,5.425347222222222,10975
1640001914651,90,51,39,7.659313725490197,10648
1640001914652,81,37,44,10.557432432432433,11897
1640001914652,100,61,39,6.403688524590164,12260
1640001914653,107,61,46,6.403688524590164,11769
1640001914653,84,43,41,9.084302325581396,13449
1640001914654,88,49,39,7.971938775510203,10784
1640001914654,90,46,44,8.491847826086957,11230
1640001914655,84,40,44,9.765625,13691
1640001914655,104,57,47,6.853070175438596,13316
1640001914656,130,85,45,4.595588235294118,11566
1640001914657,96,50,46,7.8125,6802
1640001914657,105,61,44,6.403688524590164,10367
1640001914658,93,52,41,7.512019230769231,11276
1640001914658,88,47,41,8.311170212765957,10213
1640001914659,66,26,40,15.024038461538462,12850
1640001914659,87,43,44,9.084302325581396,17639
1640001914660,74,34,40,11.488970588235293,13988
1640001914660,91,47,44,8.311170212765957,16414
1640001914661,97,54,43,7.233796296296297,13464
1640001914661,99,58,41,6.7349137931034475,12347
1640001914662,101,57,44,6.853070175438596,11789
1640001914662,96,51,45,7.659313725490197,9064
1640001914663,107,63,44,6.200396825396825,11425
1640001914664,217,173,44,2.257947976878613,14565
1640001914664,76,32,44,12.20703125,2851
1640001914665,86,42,44,9.300595238095237,15493
1640001914665,267,222,45,1.759572072072072,12926
1640001914666,192,145,47,2.6939655172413794,8121
1640001914666,90,45,45,8.680555555555555,9404
1640001914667,75,36,39,10.850694444444445,9337
1640001914667,74,33,41,11.837121212121211,17745
1640001914668,90,47,43,8.311170212765957,16434
1640001914668,80,40,40,9.765625,20400
1640001914669,98,52,46,7.512019230769231,16265
1640001914669,107,61,46,6.403688524590164,16586
1640001914670,81,36,45,10.850694444444445,14918
1640001914670,184,141,43,2.770390070921986,14379
1640001914671,265,218,47,1.7918577981651376,1222
1640001914671,101,59,42,6.6207627118644075,3716
1640001914672,144,99,45,3.9457070707070705,12459
1640001914672,116,73,43,5.351027397260275,15477
1640001914673,71,31,40,12.600806451612904,14772
1640001914673,121,75,46,5.208333333333334,17569
1640001914674,287,237,50,1.6482067510548524,13913
1640001914674,88,46,42,8.491847826086957,8982
1640001914675,81,42,39,9.300595238095237,13176
1640001914675,83,35,48,11.160714285714285,12814
1640001914676,83,41,42,9.527439024390244,13420
1640001914676,62,22,40,17.75568181818182,17146
1640001914677,71,30,41,13.020833333333334,18158
1640001914677,74,31,43,12.600806451612904,18581
1640001914678,95,52,43,7.512019230769231,16140
1640001914678,90,45,45,8.680555555555555,20295
1640001914679,88,47,41,8.311170212765957,20510
1640001914679,81,38,43,10.279605263157896,18288
1640001914680,82,39,43,10.01602564102564,19858
1640001914680,81,40,41,9.765625,20510
1640001914681,86,44,42,8.87784090909091,18801
1640001914681,87,42,45,9.300595238095237,15012
1640001914682,57,18,39,21.70138888888889,17578
1640001914682,80,37,43,10.557432432432433,20510
1640001914683,72,29,43,13.469827586206895,19181
1640001914684,80,38,42,10.279605263157896,20510
1640001914684,69,25,44,15.625,17883
1640001914685,86,41,45,9.527439024390244,20510
1640001914685,81,37,44,10.557432432432433,19884
1640001914686,82,42,40,9.300595238095237,18328
1640001914687,78,33,45,11.837121212121211,20510
1640001914688,87,41,46,9.527439024390244,16273
1640001914688,69,27,42,14.467592592592593,17084
1640001914689,78,34,44,11.488970588235293,18784
1640001914689,83,42,41,9.300595238095237,18335
1640001914690,71,29,42,13.469827586206895,15494
1640001914690,90,45,45,8.680555555555555,16563
1640001914691,84,45,39,8.680555555555555,13775
1640001914693,83,39,44,10.01602564102564,12065
1640001914694,74,31,43,12.600806451612904,14426
1640001914694,87,43,44,9.084302325581396,17712
1640001914695,95,52,43,7.512019230769231,18553
1640001914695,86,43,43,9.084302325581396,13420
1640001914696,77,34,43,11.488970588235293,17475
1640001914697,72,28,44,13.950892857142858,8723
1640001914697,64,22,42,17.75568181818182,10389
1640001914698,67,24,43,16.276041666666668,20510
1640001914698,85,43,42,9.084302325581396,20510
1640001914699,73,29,44,13.469827586206895,17599
1640001914699,67,27,40,14.467592592592593,19681
1640001914699,71,26,45,15.024038461538462,20486
1640001914700,75,33,42,11.837121212121211,20510
1640001914700,73,32,41,12.20703125,20510
1640001914701,76,33,43,11.837121212121211,20510
1640001914701,70,28,42,13.950892857142858,20510
1640001914702,86,38,48,10.279605263157896,20510
1640001914702,67,25,42,15.625,20510
1640001914703,101,58,43,6.7349137931034475,20510
1640001914703,102,55,47,7.1022727272727275,19804
1640001914704,89,43,46,9.084302325581396,17570
1640001914704,76,34,42,11.488970588235293,16476
