time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640003598212,114,361,-247,2.164127423822715,14914
1640003598216,122,370,-248,2.1114864864864864,17607
1640003598217,111,361,-250,2.164127423822715,13756
1640003598218,107,355,-248,2.200704225352113,14786
1640003598219,109,355,-246,2.200704225352113,14819
1640003598220,92,343,-251,2.277696793002915,18966
1640003598221,100,348,-248,2.244971264367816,19761
1640003598221,133,380,-247,2.0559210526315788,20510
1640003598222,113,363,-250,2.152203856749311,17633
1640003598223,128,373,-245,2.094504021447721,16610
1640003598223,138,387,-249,2.0187338501291987,12161
1640003598224,371,615,-244,1.2703252032520325,13647
1640003598225,138,386,-248,2.0239637305699483,573
1640003598225,106,356,-250,2.1945224719101124,14638
1640003598226,115,363,-248,2.152203856749311,17255
1640003598227,94,339,-245,2.3045722713864305,15613
1640003598227,113,362,-249,2.1581491712707184,20510
1640003598228,116,364,-248,2.146291208791209,14904
1640003598230,117,361,-244,2.164127423822715,13463
1640003598231,135,382,-247,2.045157068062827,14294
1640003598231,154,401,-247,1.9482543640897754,14259
1640003598232,186,435,-249,1.7959770114942528,11068
1640003598233,153,401,-248,1.9482543640897754,8350
1640003598233,127,366,-239,2.134562841530055,11954
1640003598234,133,378,-245,2.066798941798942,13023
1640003598235,95,342,-247,2.2843567251461985,15557
1640003598236,132,384,-252,2.0345052083333335,18924
1640003598236,158,408,-250,1.9148284313725492,11898
1640003598237,132,379,-247,2.061345646437995,10624
1640003598238,140,392,-252,1.9929846938775508,11745
1640003598238,160,407,-247,1.9195331695331697,11860
1640003598239,142,389,-247,2.0083547557840618,10584
1640003598240,133,381,-248,2.050524934383202,13667
1640003598241,151,396,-245,1.9728535353535352,12750
1640003598242,140,389,-249,2.0083547557840618,12422
1640003598243,141,389,-248,2.0083547557840618,10364
1640003598243,131,378,-247,2.066798941798942,10594
1640003598244,126,374,-248,2.088903743315508,13251
1640003598245,143,393,-250,1.9879134860050889,16499
1640003598246,136,385,-249,2.029220779220779,12391
1640003598246,140,386,-246,2.0239637305699483,11451
1640003598247,142,391,-249,1.998081841432225,12417
1640003598247,167,413,-246,1.8916464891041163,12692
1640003598248,162,410,-248,1.9054878048780488,11848
1640003598249,163,408,-245,1.9148284313725492,8515
1640003598249,150,398,-248,1.9629396984924623,9691
1640003598250,166,411,-245,1.9008515815085159,10342
1640003598251,157,402,-245,1.9434079601990049,1332
1640003598251,132,381,-249,2.050524934383202,12090
1640003598252,142,391,-249,1.998081841432225,11777
1640003598252,130,377,-247,2.0722811671087533,10899
1640003598253,142,392,-250,1.9929846938775508,16059
1640003598254,188,435,-247,1.7959770114942528,11893
1640003598254,143,388,-245,2.0135309278350513,8781
1640003598255,126,372,-246,2.1001344086021505,10838
1640003598255,167,416,-249,1.8780048076923077,11934
1640003598256,126,376,-250,2.077792553191489,11081
1640003598256,114,364,-250,2.146291208791209,14098
1640003598257,154,403,-249,1.9385856079404464,13397
1640003598257,131,379,-248,2.061345646437995,11347
1640003598258,123,369,-246,2.1172086720867207,13677
1640003598259,133,380,-247,2.0559210526315788,15463
1640003598259,206,453,-247,1.7246136865342163,11878
1640003598260,147,394,-247,1.9828680203045685,3284
1640003598260,151,398,-247,1.9629396984924623,11266
1640003598261,158,402,-244,1.9434079601990049,9543
1640003598261,146,391,-245,1.998081841432225,10946
1640003598262,144,392,-248,1.9929846938775508,9911
1640003598263,144,393,-249,1.9879134860050889,12963
1640003598263,146,391,-245,1.998081841432225,14004
1640003598264,125,375,-250,2.0833333333333335,10909
1640003598264,140,386,-246,2.0239637305699483,13703
1640003598265,132,377,-245,2.0722811671087533,12374
1640003598265,179,427,-248,1.829625292740047,14029
1640003598266,164,412,-248,1.89623786407767,9870
1640003598266,149,398,-249,1.9629396984924623,11090
1640003598267,137,385,-248,2.029220779220779,11142
1640003598267,153,399,-246,1.958020050125313,10979
1640003598268,146,394,-248,1.9828680203045685,9020
1640003598269,171,416,-245,1.8780048076923077,12354
1640003598269,160,409,-249,1.9101466992665037,1627
1640003598270,149,395,-246,1.9778481012658227,11125
1640003598270,137,381,-244,2.050524934383202,9405
1640003598271,140,388,-248,2.0135309278350513,12330
1640003598271,131,376,-245,2.077792553191489,11050
1640003598272,203,447,-244,1.7477628635346756,11898
1640003598272,173,419,-246,1.8645584725536994,8138
1640003598273,191,438,-247,1.783675799086758,9416
1640003598273,168,415,-247,1.8825301204819278,3856
1640003598274,220,468,-248,1.6693376068376067,7251
1640003598274,178,424,-246,1.8425707547169812,7329
1640003598275,200,444,-244,1.759572072072072,9348
1640003598275,157,402,-245,1.9434079601990049,8367
1640003598276,169,417,-248,1.8735011990407675,9861
1640003598277,157,408,-251,1.9148284313725492,7265
1640003598277,158,406,-248,1.9242610837438423,9668
1640003598278,169,411,-242,1.9008515815085159,8393
1640003598278,146,394,-248,1.9828680203045685,5725
1640003598279,145,393,-248,1.9879134860050889,10152
