time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640003918391,432,675,-243,5.787037037037036,20510
1640003918394,439,683,-244,5.7192532942898975,16932
1640003918395,463,708,-245,5.517302259887006,16377
1640003918395,363,606,-243,6.445957095709571,8520
1640003918396,316,563,-247,6.9382770870337485,15633
1640003918397,335,581,-246,6.723321858864028,20510
1640003918397,356,599,-243,6.521285475792989,18865
1640003918398,312,554,-242,7.0509927797833925,15443
1640003918398,303,545,-242,7.16743119266055,10674
1640003918399,294,538,-244,7.260687732342007,20510
1640003918400,297,547,-250,7.141224862888482,20510
1640003918400,310,554,-244,7.0509927797833925,20510
1640003918401,285,532,-247,7.342575187969924,20510
1640003918401,350,594,-244,6.576178451178452,20510
1640003918402,299,543,-244,7.193830570902394,20510
1640003918402,285,528,-243,7.398200757575757,20510
1640003918403,316,558,-242,7.000448028673834,20510
1640003918404,333,579,-246,6.746545768566494,20510
1640003918404,318,564,-246,6.925975177304966,20510
1640003918405,319,563,-244,6.9382770870337485,20510
1640003918405,308,552,-244,7.076539855072463,19392
1640003918406,286,530,-244,7.370283018867924,20510
1640003918406,365,606,-241,6.445957095709571,20510
1640003918407,294,538,-244,7.260687732342007,20510
1640003918408,310,557,-247,7.013016157989227,20510
1640003918408,377,622,-245,6.280144694533762,20510
1640003918409,320,563,-243,6.9382770870337485,19349
1640003918409,293,536,-243,7.2877798507462686,20510
1640003918410,311,560,-249,6.975446428571428,20510
1640003918411,331,573,-242,6.817190226876091,20510
1640003918411,384,626,-242,6.240015974440895,19515
1640003918412,371,616,-245,6.341314935064935,15202
1640003918412,285,529,-244,7.384215500945179,20510
1640003918413,307,555,-248,7.038288288288288,18702
1640003918413,303,551,-248,7.089382940108893,20510
1640003918414,309,556,-247,7.025629496402877,20510
1640003918415,373,616,-243,6.341314935064935,20510
1640003918415,365,608,-243,6.424753289473684,20510
1640003918416,278,524,-246,7.454675572519084,20510
1640003918416,311,554,-243,7.0509927797833925,20510
1640003918417,305,546,-241,7.154304029304029,20510
1640003918417,292,537,-245,7.274208566108007,20510
1640003918418,291,536,-245,7.2877798507462686,20510
1640003918418,303,548,-245,7.128193430656934,20510
1640003918419,289,530,-241,7.370283018867924,20510
1640003918420,297,545,-248,7.16743119266055,19871
1640003918420,285,528,-243,7.398200757575757,20510
1640003918421,251,509,-258,7.674361493123772,20510
1640003918421,332,586,-254,6.665955631399318,20510
1640003918422,344,602,-258,6.488787375415282,17542
1640003918423,290,547,-257,7.141224862888482,20510
1640003918423,259,513,-254,7.614522417153996,20510
1640003918424,314,574,-260,6.805313588850175,20510
1640003918424,322,575,-253,6.793478260869565,20510
1640003918425,307,561,-254,6.963012477718359,20510
1640003918425,307,563,-256,6.9382770870337485,19123
1640003918426,293,546,-253,7.154304029304029,20510
1640003918426,257,516,-259,7.570251937984496,20510
1640003918427,301,555,-254,7.038288288288288,20510
1640003918428,305,560,-255,6.975446428571428,20510
1640003918428,314,571,-257,6.84106830122592,20510
1640003918429,311,564,-253,6.925975177304966,20510
1640003918430,286,544,-258,7.180606617647058,12574
1640003918430,338,592,-254,6.59839527027027,20510
1640003918431,358,614,-256,6.361970684039088,19429
1640003918431,330,588,-258,6.64328231292517,19675
1640003918432,329,581,-252,6.723321858864028,20510
1640003918433,348,605,-257,6.456611570247934,19485
1640003918433,279,537,-258,7.274208566108007,20510
1640003918434,285,543,-258,7.193830570902394,17321
1640003918434,291,543,-252,7.193830570902394,20510
1640003918435,292,548,-256,7.128193430656934,20510
1640003918436,334,590,-256,6.6207627118644075,20510
1640003918436,346,602,-256,6.488787375415282,18118
1640003918437,592,848,-256,4.606426886792453,13754
1640003918437,454,705,-251,5.540780141843972,8286
1640003918438,520,775,-255,5.040322580645161,8987
1640003918439,476,730,-254,5.351027397260274,11588
1640003918439,474,730,-256,5.351027397260274,19238
1640003918440,510,767,-257,5.092894393741851,8081
1640003918440,467,721,-254,5.417822468793343,13468
1640003918441,613,872,-259,4.4796444954128445,13935
1640003918441,478,733,-255,5.32912687585266,10895
1640003918442,453,710,-257,5.501760563380282,18798
1640003918442,474,730,-256,5.351027397260274,19156
1640003918443,451,708,-257,5.517302259887006,17720
1640003918444,434,689,-255,5.66944847605225,18300
1640003918444,347,602,-255,6.488787375415282,20098
1640003918445,486,741,-255,5.271592442645074,20510
1640003918445,442,693,-251,5.636724386724387,13936
1640003918446,475,732,-257,5.336407103825136,20093
1640003918446,426,682,-256,5.727639296187683,17785
1640003918447,339,595,-256,6.565126050420169,11908
1640003918448,425,677,-252,5.769940915805022,14521
1640003918448,447,702,-255,5.564458689458689,16468
1640003918449,478,733,-255,5.32912687585266,12601
1640003918449,475,732,-257,5.336407103825136,12864
1640003918450,375,632,-257,6.180775316455696,13775
1640003918450,410,663,-253,5.891779788838612,20346
