time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640002382861,57,8,49,19.53125,6052
1640002382865,48,2,46,78.125,11586
1640002382866,60,13,47,12.01923076923077,11110
1640002382866,60,9,51,17.36111111111111,11109
1640002382867,66,14,52,11.160714285714285,13628
1640002382868,85,37,48,4.222972972972973,12447
1640002382868,97,50,47,3.125,11710
1640002382869,69,18,51,8.680555555555555,9117
1640002382869,53,3,50,52.083333333333336,11537
1640002382870,57,10,47,15.625,14195
1640002382870,70,20,50,7.8125,13083
1640002382871,77,29,48,5.387931034482758,11984
1640002382871,62,17,45,9.191176470588236,10791
1640002382872,70,26,44,6.009615384615385,9896
1640002382872,55,9,46,17.36111111111111,9393
1640002382873,82,33,49,4.734848484848484,9565
1640002382873,55,8,47,19.53125,6390
1640002382874,50,4,46,39.0625,9376
1640002382874,47,0,47,Infinity,11064
1640002382875,47,1,46,156.25,12364
1640002382875,59,13,46,12.01923076923077,12379
1640002382876,52,5,47,31.25,11241
1640002382876,53,3,50,52.083333333333336,11029
1640002382876,50,2,48,78.125,11988
1640002382877,54,8,46,19.53125,11760
1640002382877,52,1,51,156.25,10847
1640002382878,57,8,49,19.53125,13656
1640002382878,57,12,45,13.020833333333334,14329
1640002382879,57,7,50,22.32142857142857,10888
1640002382879,65,17,48,9.191176470588236,12132
1640002382880,69,22,47,7.1022727272727275,9094
1640002382880,55,10,45,15.625,6809
1640002382880,60,11,49,14.204545454545455,4364
1640002382881,90,42,48,3.720238095238095,13525
1640002382881,54,7,47,22.32142857142857,7454
1640002382882,52,1,51,156.25,10114
1640002382882,48,0,48,Infinity,14460
1640002382883,63,13,50,12.01923076923077,13781
1640002382883,64,13,51,12.01923076923077,11733
1640002382884,51,1,50,156.25,10115
1640002382884,56,4,52,39.0625,13563
1640002382884,53,4,49,39.0625,12666
1640002382885,54,10,44,15.625,17714
1640002382885,55,8,47,19.53125,14579
1640002382886,67,15,52,10.416666666666668,2596
1640002382886,47,1,46,156.25,14099
1640002382887,55,10,45,15.625,14211
1640002382887,45,0,45,Infinity,9106
1640002382888,55,10,45,15.625,6948
1640002382888,62,12,50,13.020833333333334,14185
1640002382888,50,1,49,156.25,12112
1640002382889,57,15,42,10.416666666666668,11531
1640002382889,45,-3,48,-52.083333333333336,10406
1640002382890,51,2,49,78.125,13407
1640002382890,51,3,48,52.083333333333336,14018
1640002382891,57,6,51,26.041666666666668,12656
1640002382891,46,-4,50,-39.0625,13161
1640002382892,53,3,50,52.083333333333336,15914
1640002382892,59,10,49,15.625,12766
1640002382893,48,2,46,78.125,14613
1640002382893,73,24,49,6.510416666666667,14107
1640002382894,64,14,50,11.160714285714285,13681
1640002382894,50,2,48,78.125,13519
1640002382894,71,25,46,6.25,9109
1640002382895,70,20,50,7.8125,7736
1640002382895,54,7,47,22.32142857142857,15865
1640002382896,50,-1,51,-156.25,15983
1640002382896,49,1,48,156.25,15150
1640002382897,51,170,-119,0.9191176470588235,15873
1640002382897,76,322,-246,0.48524844720496896,13643
1640002382898,56,316,-260,0.49446202531645567,12465
1640002382898,62,317,-255,0.49290220820189273,11276
1640002382898,56,314,-258,0.49761146496815284,13472
1640002382899,48,307,-259,0.508957654723127,14960
1640002382899,55,317,-262,0.49290220820189273,13738
1640002382900,58,320,-262,0.48828125,9884
1640002382900,52,311,-259,0.502411575562701,9845
1640002382901,43,303,-260,0.5156765676567657,14084
1640002382901,58,315,-257,0.49603174603174605,15025
1640002382902,58,316,-258,0.49446202531645567,8647
1640002382902,55,315,-260,0.49603174603174605,13485
1640002382903,47,308,-261,0.5073051948051948,11690
1640002382903,57,317,-260,0.49290220820189273,14056
1640002382903,52,308,-256,0.5073051948051948,16140
1640002382904,64,320,-256,0.48828125,17075
1640002382904,44,302,-258,0.517384105960265,19241
1640002382905,54,310,-256,0.5040322580645161,15109
1640002382905,58,314,-256,0.49761146496815284,17398
1640002382906,54,316,-262,0.49446202531645567,14460
1640002382906,56,317,-261,0.49290220820189273,15677
1640002382906,57,312,-255,0.500801282051282,16582
1640002382907,44,307,-263,0.508957654723127,12516
1640002382907,50,307,-257,0.508957654723127,13807
1640002382908,43,304,-261,0.5139802631578948,12629
1640002382908,44,306,-262,0.5106209150326797,13817
1640002382909,55,311,-256,0.502411575562701,14142
1640002382909,53,313,-260,0.4992012779552716,15403
1640002382910,51,308,-257,0.5073051948051948,14066
1640002382910,47,305,-258,0.5122950819672131,15954
