time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640001802865,52,13,39,6.009615384615385,5499
1640001802869,53,11,42,7.1022727272727275,6392
1640001802870,53,9,44,8.680555555555555,6405
1640001802871,47,8,39,9.765625,7814
1640001802872,45,4,41,19.53125,7814
1640001802873,56,15,41,5.208333333333334,7814
1640001802875,48,8,40,9.765625,10270
1640001802876,58,16,42,4.8828125,8822
1640001802877,50,7,43,11.160714285714285,10202
1640001802878,51,10,41,7.8125,7735
1640001802878,48,6,42,13.020833333333334,8294
1640001802879,43,5,38,15.625,10270
1640001802880,49,5,44,15.625,10270
1640001802880,48,5,43,15.625,10270
1640001802881,52,10,42,7.8125,10270
1640001802882,53,11,42,7.1022727272727275,1270
1640001802882,66,23,43,3.3967391304347827,10016
1640001802883,210,166,44,0.4706325301204819,10016
1640001802883,74,30,44,2.604166666666667,1003
1640001802884,62,20,42,3.90625,4450
1640001802885,63,22,41,3.5511363636363638,6410
1640001802885,55,14,41,5.580357142857142,6085
1640001802886,57,14,43,5.580357142857142,6415
1640001802887,66,25,41,3.125,6864
1640001802887,56,12,44,6.510416666666667,5490
1640001802888,140,98,42,0.7971938775510203,6608
1640001802889,123,80,43,0.9765625,2623
1640001802889,59,16,43,4.8828125,3993
1640001802890,56,12,44,6.510416666666667,3993
1640001802891,57,16,41,4.8828125,7622
1640001802891,64,23,41,3.3967391304347827,8301
1640001802892,152,108,44,0.7233796296296297,7012
1640001802893,56,14,42,5.580357142857142,2312
1640001802893,54,14,40,5.580357142857142,2312
1640001802894,69,27,42,2.8935185185185186,8434
1640001802895,65,21,44,3.720238095238095,6766
1640001802895,55,15,40,5.208333333333334,6420
1640001802896,75,33,42,2.367424242424242,6652
1640001802896,136,91,45,0.8585164835164836,4766
1640001802897,177,130,47,0.6009615384615384,3156
1640001802898,198,155,43,0.5040322580645161,2618
1640001802898,62,21,41,3.720238095238095,2279
1640001802899,59,15,44,5.208333333333334,5344
1640001802899,51,12,39,6.510416666666667,6378
1640001802900,48,11,37,7.1022727272727275,5701
1640001802901,67,26,41,3.0048076923076925,8291
1640001802901,47,8,39,9.765625,8955
1640001802902,45,6,39,13.020833333333334,4848
1640001802903,54,13,41,6.009615384615385,9442
1640001802903,44,4,40,19.53125,10270
1640001802904,48,7,41,11.160714285714285,10270
1640001802904,53,12,41,6.510416666666667,8229
1640001802905,54,13,41,6.009615384615385,8229
1640001802906,179,136,43,0.5744485294117647,9095
1640001802906,163,117,46,0.6677350427350427,1285
1640001802907,78,37,41,2.1114864864864864,2028
1640001802908,58,15,43,5.208333333333334,5887
1640001802908,60,18,42,4.340277777777778,6565
1640001802909,55,12,43,6.510416666666667,5107
1640001802909,52,10,42,7.8125,8254
1640001802910,59,19,40,4.111842105263158,6511
1640001802911,125,79,46,0.9889240506329113,5257
1640001802911,84,42,42,1.8601190476190474,1390
1640001802912,59,19,40,4.111842105263158,4434
1640001802912,61,17,44,4.595588235294118,7218
1640001802913,56,14,42,5.580357142857142,6882
1640001802913,152,105,47,0.7440476190476191,7123
1640001802914,60,16,44,4.8828125,2003
1640001802914,52,10,42,7.8125,7501
1640001802915,59,16,43,4.8828125,7016
1640001802915,58,16,42,4.8828125,8007
1640001802916,62,20,42,3.90625,6315
1640001802916,55,12,43,6.510416666666667,7805
1640001802917,137,93,44,0.8400537634408602,8940
1640001802917,128,84,44,0.9300595238095237,1881
1640001802918,69,30,39,2.604166666666667,3795
1640001802918,68,26,42,3.0048076923076925,5525
1640001802919,61,21,40,3.720238095238095,7294
1640001802919,59,16,43,4.8828125,5721
1640001802919,75,32,43,2.44140625,6713
1640001802920,60,17,43,4.595588235294118,6713
1640001802920,62,22,40,3.5511363636363638,7274
1640001802921,55,12,43,6.510416666666667,5584
1640001802921,57,17,40,4.595588235294118,6486
1640001802922,54,15,39,5.208333333333334,7816
1640001802922,56,17,39,4.595588235294118,7501
1640001802923,53,14,39,5.580357142857142,7337
1640001802923,59,19,40,4.111842105263158,6073
1640001802924,66,28,38,2.790178571428571,7895
1640001802924,64,25,39,3.125,6945
1640001802925,68,26,42,3.0048076923076925,4629
1640001802925,52,12,40,6.510416666666667,7550
1640001802926,61,23,38,3.3967391304347827,6139
1640001802926,66,25,41,3.125,6740
1640001802927,75,32,43,2.44140625,6001
1640001802927,53,14,39,5.580357142857142,6995
1640001802928,56,15,41,5.208333333333334,7648
1640001802928,56,12,44,6.510416666666667,7658
1640001802929,54,10,44,7.8125,8636
