time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640001852899,50,9,41,17.36111111111111,17406
1640001852901,59,21,38,7.44047619047619,17134
1640001852901,64,24,40,6.510416666666667,14675
1640001852902,48,9,39,17.36111111111111,15936
1640001852903,57,14,43,11.160714285714285,5660
1640001852903,55,15,40,10.416666666666668,15963
1640001852904,59,20,39,7.8125,15963
1640001852905,59,20,39,7.8125,16781
1640001852905,59,22,37,7.1022727272727275,12896
1640001852906,57,17,40,9.191176470588236,14634
1640001852907,48,10,38,15.625,14317
1640001852907,64,24,40,6.510416666666667,11431
1640001852908,72,29,43,5.387931034482758,3947
1640001852908,69,31,38,5.040322580645161,3947
1640001852909,66,28,38,5.580357142857142,11112
1640001852909,60,19,41,8.223684210526317,10575
1640001852910,62,23,39,6.793478260869565,10283
1640001852910,60,21,39,7.44047619047619,10818
1640001852911,62,18,44,8.680555555555555,11876
1640001852911,63,19,44,8.223684210526317,12144
1640001852912,58,18,40,8.680555555555555,10110
1640001852912,82,42,40,3.720238095238095,11735
1640001852913,66,23,43,6.793478260869565,10473
1640001852913,59,20,39,7.8125,8534
1640001852914,58,19,39,8.223684210526317,8534
1640001852914,59,22,37,7.1022727272727275,11255
1640001852915,61,24,37,6.510416666666667,11255
1640001852915,61,22,39,7.1022727272727275,9549
1640001852916,59,18,41,8.680555555555555,10532
1640001852916,63,18,45,8.680555555555555,9713
1640001852916,51,11,40,14.204545454545455,11947
1640001852917,53,11,42,14.204545454545455,11934
1640001852917,64,21,43,7.44047619047619,12073
1640001852918,58,19,39,8.223684210526317,14626
1640001852919,67,23,44,6.793478260869565,14626
1640001852919,64,21,43,7.44047619047619,14626
1640001852920,61,21,40,7.44047619047619,14626
1640001852920,49,11,38,14.204545454545455,14626
1640001852921,63,22,41,7.1022727272727275,13217
1640001852921,59,20,39,7.8125,14940
1640001852921,52,13,39,12.01923076923077,11056
1640001852922,62,20,42,7.8125,12011
1640001852922,54,14,40,11.160714285714285,8334
1640001852923,55,15,40,10.416666666666668,11367
1640001852923,74,31,43,5.040322580645161,11269
1640001852924,61,18,43,8.680555555555555,10503
1640001852924,66,24,42,6.510416666666667,9691
1640001852925,62,22,40,7.1022727272727275,10669
1640001852925,79,34,45,4.595588235294118,9951
1640001852926,75,30,45,5.208333333333334,12848
1640001852926,66,24,42,6.510416666666667,12203
1640001852926,70,25,45,6.25,4325
1640001852927,64,24,40,6.510416666666667,14556
1640001852927,63,21,42,7.44047619047619,10611
1640001852928,69,27,42,5.787037037037037,10192
1640001852928,61,19,42,8.223684210526317,10393
1640001852929,58,18,40,8.680555555555555,8854
1640001852929,58,17,41,9.191176470588236,9299
1640001852930,62,24,38,6.510416666666667,11553
1640001852930,60,20,40,7.8125,11274
1640001852931,53,16,37,9.765625,11297
1640001852931,58,18,40,8.680555555555555,11546
1640001852932,57,16,41,9.765625,11167
1640001852932,64,22,42,7.1022727272727275,11761
1640001852932,54,15,39,10.416666666666668,12383
1640001852933,66,23,43,6.793478260869565,12168
1640001852933,59,17,42,9.191176470588236,9471
1640001852934,59,18,41,8.680555555555555,12021
1640001852934,58,15,43,10.416666666666668,12374
1640001852935,54,14,40,11.160714285714285,11897
1640001852935,54,14,40,11.160714285714285,9360
1640001852936,109,69,40,2.264492753623188,11895
1640001852936,62,20,42,7.8125,10895
1640001852937,53,15,38,10.416666666666668,8885
1640001852937,50,11,39,14.204545454545455,9668
1640001852938,60,17,43,9.191176470588236,11692
1640001852938,61,22,39,7.1022727272727275,11991
1640001852938,58,19,39,8.223684210526317,13646
1640001852939,76,34,42,4.595588235294118,12008
1640001852939,59,14,45,11.160714285714285,8239
1640001852940,65,21,44,7.44047619047619,9107
1640001852940,68,25,43,6.25,16151
1640001852941,49,11,38,14.204545454545455,13608
1640001852941,54,14,40,11.160714285714285,12818
1640001852942,112,67,45,2.3320895522388057,13905
1640001852942,60,20,40,7.8125,13673
1640001852943,53,13,40,12.01923076923077,13302
1640001852943,56,16,40,9.765625,13078
1640001852944,59,20,39,7.8125,10387
1640001852944,57,18,39,8.680555555555555,13143
1640001852944,62,19,43,8.223684210526317,14828
1640001852945,59,19,40,8.223684210526317,12848
1640001852945,54,12,42,13.020833333333334,12947
1640001852946,68,28,40,5.580357142857142,10606
1640001852946,57,19,38,8.223684210526317,11916
1640001852947,56,16,40,9.765625,10284
1640001852947,65,22,43,7.1022727272727275,12510
1640001852948,63,19,44,8.223684210526317,13189
1640001852948,54,12,42,13.020833333333334,11459
