time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640003094962,66,317,-251,0.49290220820189273,5311
1640003094964,69,323,-254,0.48374613003095973,8171
1640003094966,56,311,-255,0.502411575562701,10288
1640003094966,65,320,-255,0.48828125,7998
1640003094967,68,316,-248,0.49446202531645567,6706
1640003094968,56,307,-251,0.508957654723127,12467
1640003094969,65,318,-253,0.4913522012578616,10656
1640003094969,56,310,-254,0.5040322580645161,13138
1640003094970,52,304,-252,0.5139802631578948,12832
1640003094971,49,302,-253,0.517384105960265,14552
1640003094971,54,305,-251,0.5122950819672131,14291
1640003094972,75,323,-248,0.48374613003095973,14848
1640003094973,48,298,-250,0.5243288590604027,15669
1640003094973,54,305,-251,0.5122950819672131,14547
1640003094974,51,306,-255,0.5106209150326797,15810
1640003094975,57,308,-251,0.5073051948051948,15760
1640003094975,95,346,-251,0.4515895953757226,12455
1640003094976,69,314,-245,0.49761146496815284,530
1640003094976,69,322,-253,0.48524844720496896,14183
1640003094977,66,316,-250,0.49446202531645567,11573
1640003094978,84,335,-251,0.46641791044776115,5906
1640003094978,59,316,-257,0.49446202531645567,12499
1640003094979,54,304,-250,0.5139802631578948,11123
1640003094980,65,318,-253,0.4913522012578616,495
1640003094981,53,304,-251,0.5139802631578948,12414
1640003094981,59,309,-250,0.5056634304207119,15304
1640003094982,50,305,-255,0.5122950819672131,13130
1640003094983,87,338,-251,0.4622781065088757,13954
1640003094984,73,328,-255,0.4763719512195122,4654
1640003094984,59,312,-253,0.500801282051282,14795
1640003094985,51,305,-254,0.5122950819672131,12265
1640003094988,52,304,-252,0.5139802631578948,13236
1640003094989,49,300,-251,0.5208333333333334,14101
1640003094991,58,308,-250,0.5073051948051948,12826
1640003094992,49,300,-251,0.5208333333333334,13074
1640003094993,70,323,-253,0.48374613003095973,13509
1640003094994,55,308,-253,0.5073051948051948,13085
1640003094995,54,305,-251,0.5122950819672131,14496
1640003094995,67,318,-251,0.4913522012578616,453
1640003094996,50,301,-251,0.5191029900332226,11409
1640003094997,49,300,-251,0.5208333333333334,13539
1640003094998,47,299,-252,0.5225752508361204,13919
1640003094998,60,309,-249,0.5056634304207119,14683
1640003094999,55,306,-251,0.5106209150326797,14035
1640003095000,58,308,-250,0.5073051948051948,15586
1640003095000,60,315,-255,0.49603174603174605,15460
1640003095001,58,307,-249,0.508957654723127,16244
1640003095002,55,306,-251,0.5106209150326797,14571
1640003095003,55,305,-250,0.5122950819672131,8221
1640003095004,49,303,-254,0.5156765676567657,13186
1640003095005,46,298,-252,0.5243288590604027,13199
1640003095005,51,298,-247,0.5243288590604027,16326
1640003095006,51,301,-250,0.5191029900332226,16688
1640003095007,51,302,-251,0.517384105960265,14859
1640003095008,59,312,-253,0.500801282051282,12631
1640003095008,63,315,-252,0.49603174603174605,556
1640003095009,49,301,-252,0.5191029900332226,13216
1640003095010,53,305,-252,0.5122950819672131,13212
1640003095010,47,301,-254,0.5191029900332226,13868
1640003095011,49,302,-253,0.517384105960265,12855
1640003095012,56,306,-250,0.5106209150326797,16826
1640003095012,52,302,-250,0.517384105960265,11329
1640003095013,58,310,-252,0.5040322580645161,13812
1640003095014,55,309,-254,0.5056634304207119,16887
1640003095014,52,303,-251,0.5156765676567657,16508
1640003095015,72,325,-253,0.4807692307692307,13910
1640003095016,66,314,-248,0.49761146496815284,9496
1640003095016,59,313,-254,0.4992012779552716,10935
1640003095017,65,314,-249,0.49761146496815284,9927
1640003095018,66,315,-249,0.49603174603174605,12238
1640003095018,53,306,-253,0.5106209150326797,10132
1640003095019,60,313,-253,0.4992012779552716,12014
1640003095019,58,310,-252,0.5040322580645161,10765
1640003095020,65,318,-253,0.4913522012578616,10507
1640003095021,48,299,-251,0.5225752508361204,9345
1640003095021,72,326,-254,0.47929447852760737,8659
1640003095022,51,306,-255,0.5106209150326797,8842
1640003095022,62,317,-255,0.49290220820189273,410
1640003095023,89,342,-253,0.4568713450292397,12093
1640003095023,57,311,-254,0.502411575562701,6021
1640003095024,54,307,-253,0.508957654723127,8347
1640003095025,72,328,-256,0.4763719512195122,11591
1640003095025,68,321,-253,0.48676012461059187,7624
1640003095026,62,306,-244,0.5106209150326797,8549
1640003095026,83,332,-249,0.4706325301204819,9139
1640003095027,54,307,-253,0.508957654723127,9353
1640003095028,64,316,-252,0.49446202531645567,10031
1640003095028,64,317,-253,0.49290220820189273,8792
1640003095029,56,307,-251,0.508957654723127,9122
1640003095029,48,303,-255,0.5156765676567657,10773
1640003095030,107,355,-248,0.44014084507042256,450
1640003095030,70,322,-252,0.48524844720496896,9498
1640003095031,75,325,-250,0.4807692307692307,8628
1640003095032,63,318,-255,0.4913522012578616,7134
1640003095032,75,325,-250,0.4807692307692307,410
1640003095033,64,316,-252,0.49446202531645567,10126
1640003095034,69,322,-253,0.48524844720496896,8914
1640003095034,56,305,-249,0.5122950819672131,7517
1640003095035,60,314,-254,0.49761146496815284,10046
