time,overallLatency,uplinkLatency,downlinkLatency,goodput
1640001741618,53,15,38,5.208333333333334,147
1640001741621,47,9,38,8.680555555555555,147
1640001741622,54,17,37,4.595588235294118,7980
1640001741622,50,9,41,8.680555555555555,6504
1640001741623,51,9,42,8.680555555555555,10270
1640001741624,64,23,41,3.3967391304347827,8704
1640001741625,48,8,40,9.765625,7284
1640001741625,49,8,41,9.765625,10270
1640001741626,48,7,41,11.160714285714285,8869
1640001741626,42,5,37,15.625,5955
1640001741627,57,17,40,4.595588235294118,10053
1640001741628,52,10,42,7.8125,10270
1640001741629,141,97,44,0.8054123711340206,10270
1640001741629,65,22,43,3.5511363636363638,2186
1640001741630,73,34,39,2.297794117647059,8403
1640001741631,56,14,42,5.580357142857142,8051
1640001741631,59,20,39,3.90625,1928
1640001741632,55,13,42,6.009615384615385,1928
1640001741632,72,29,43,2.693965517241379,1928
1640001741633,53,9,44,8.680555555555555,10270
1640001741634,50,8,42,9.765625,10270
1640001741634,59,19,40,4.111842105263158,3649
1640001741635,69,25,44,3.125,8279
1640001741635,128,87,41,0.8979885057471265,9639
1640001741636,48,7,41,11.160714285714285,2461
1640001741637,52,10,42,7.8125,10270
1640001741637,55,13,42,6.009615384615385,10113
1640001741638,47,5,42,15.625,9698
1640001741639,56,16,40,4.8828125,9698
1640001741639,50,11,39,7.1022727272727275,10270
1640001741640,48,7,41,11.160714285714285,2556
1640001741640,49,11,38,7.1022727272727275,10270
1640001741641,45,8,37,9.765625,6635
1640001741642,49,8,41,9.765625,10270
1640001741642,52,8,44,9.765625,10270
1640001741643,116,73,43,1.0702054794520548,10270
1640001741644,93,49,44,1.5943877551020407,2812
1640001741644,58,13,45,6.009615384615385,2812
1640001741645,56,12,44,6.510416666666667,2812
1640001741645,56,12,44,6.510416666666667,2812
1640001741646,60,20,40,3.90625,2812
1640001741647,55,15,40,5.208333333333334,2812
1640001741647,71,26,45,3.0048076923076925,4536
1640001741648,82,41,41,1.9054878048780488,10270
1640001741649,50,5,45,15.625,10270
1640001741649,60,18,42,4.340277777777778,8105
1640001741650,70,26,44,3.0048076923076925,8105
1640001741650,55,15,40,5.208333333333334,8105
1640001741651,63,18,45,4.340277777777778,10270
1640001741652,53,12,41,6.510416666666667,10270
1640001741652,64,20,44,3.90625,7535
1640001741653,57,15,42,5.208333333333334,10270
1640001741653,50,7,43,11.160714285714285,10270
1640001741654,45,8,37,9.765625,10270
1640001741654,50,12,38,6.510416666666667,8048
1640001741655,54,12,42,6.510416666666667,10270
1640001741656,45,6,39,13.020833333333334,9739
1640001741656,51,9,42,8.680555555555555,2010
1640001741657,58,16,42,4.8828125,10270
1640001741657,50,11,39,7.1022727272727275,8817
1640001741658,156,115,41,0.6793478260869565,10270
1640001741659,80,38,42,2.055921052631579,3870
1640001741659,46,6,40,13.020833333333334,7735
1640001741660,45,6,39,13.020833333333334,3554
1640001741660,61,19,42,4.111842105263158,9349
1640001741661,45,7,38,11.160714285714285,8672
1640001741662,50,7,43,11.160714285714285,9587
1640001741662,57,14,43,5.580357142857142,9587
1640001741663,57,16,41,4.8828125,10270
1640001741663,52,9,43,8.680555555555555,10270
1640001741664,46,3,43,26.041666666666668,10270
1640001741665,64,23,41,3.3967391304347827,10270
1640001741665,43,5,38,15.625,9637
1640001741666,64,26,38,3.0048076923076925,10270
1640001741666,55,13,42,6.009615384615385,10270
1640001741667,51,14,37,5.580357142857142,10270
1640001741668,47,4,43,19.53125,10270
1640001741668,51,11,40,7.1022727272727275,10270
1640001741669,61,20,41,3.90625,6047
1640001741669,58,11,47,7.1022727272727275,8296
1640001741670,70,28,42,2.790178571428571,10270
1640001741671,82,38,44,2.055921052631579,7530
1640001741671,133,89,44,0.877808988764045,8620
1640001741672,72,31,41,2.5201612903225805,1380
1640001741672,62,21,41,3.720238095238095,9898
1640001741673,89,47,42,1.6622340425531914,7266
1640001741674,58,17,41,4.595588235294118,623
1640001741674,44,6,38,13.020833333333334,2597
1640001741675,46,6,40,13.020833333333334,2597
1640001741675,47,7,40,11.160714285714285,2597
1640001741676,51,10,41,7.8125,8616
1640001741676,69,28,41,2.790178571428571,10270
1640001741677,64,24,40,3.2552083333333335,9660
1640001741678,44,3,41,26.041666666666668,10270
1640001741678,47,8,39,9.765625,2994
1640001741679,69,31,38,2.5201612903225805,10270
1640001741679,73,32,41,2.44140625,6332
1640001741680,152,111,41,0.7038288288288288,6780
1640001741680,149,107,42,0.7301401869158879,3016
